0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0.27032	0.00091902	-0.16325	5.0231	-0.018887	-0.0020438
0.27032	0.00091902	-0.16325	5.0231	-0.018887	-0.0020438
0.55121	0.00050506	-0.30144	9.9938	-0.0027291	0.010344
0.55121	0.00050506	-0.30144	9.9938	-0.0027291	0.010344
0.84316	8.1578e-05	-0.41478	14.979	-0.0092336	-0.01145
0.84316	8.1578e-05	-0.41478	14.979	-0.0092336	-0.01145
1.1484	-0.0012603	-0.50372	20.029	0.015024	-0.013344
1.1484	-0.0012603	-0.50372	20.029	0.015024	-0.013344
1.4587	-0.0016852	-0.56493	25.058	0.020391	-0.017182
1.4587	-0.0016852	-0.56493	25.058	0.020391	-0.017182
1.7727	-0.0016088	-0.59854	30.077	0.021011	-0.013841
1.7727	-0.0016088	-0.59854	30.077	0.021011	-0.013841
2.0846	-0.0022642	-0.60485	35.036	0.030416	-0.018336
2.0846	-0.0022642	-0.60485	35.036	0.030416	-0.018336
2.3976	-0.0038856	-0.58429	40.025	0.044382	-0.043529
2.3976	-0.0038856	-0.58429	40.025	0.044382	-0.043529
2.7064	-0.0031795	-0.53619	44.995	0.028517	-0.04692
2.7064	-0.0031795	-0.53619	44.995	0.028517	-0.04692
3.0115	-0.0034663	-0.4614	49.983	0.037961	-0.040777
3.0115	-0.0034663	-0.4614	49.983	0.037961	-0.040777
3.3107	-0.0032954	-0.35956	55.004	0.039102	-0.033881
3.3107	-0.0032954	-0.35956	55.004	0.039102	-0.033881
3.5981	-0.0032162	-0.23276	59.999	0.033201	-0.04
3.5981	-0.0032162	-0.23276	59.999	0.033201	-0.04
3.8753	-0.0010684	-0.079589	65.034	0.0010288	-0.026179
3.8753	-0.0010684	-0.079589	65.034	0.0010288	-0.026179
4.1334	0.0002672	0.0937	69.977	-0.016873	-0.014263
4.1334	0.0002672	0.0937	69.977	-0.016873	-0.014263
4.3788	-0.00065716	0.29052	74.98	-0.0085854	-0.027898
4.3788	-0.00065716	0.29052	74.98	-0.0085854	-0.027898
4.6077	7.6518e-05	0.51026	80.031	-0.030138	-0.038735
4.6077	7.6518e-05	0.51026	80.031	-0.030138	-0.038735
4.8151	0.0012562	0.74807	85.051	-0.050691	-0.03549
4.8151	0.0012562	0.74807	85.051	-0.050691	-0.03549
4.9997	-0.0003476	0.99978	90.016	-0.032811	-0.054348
4.9997	-0.0003476	0.99978	90.016	-0.032811	-0.054348
5.1648	-0.00093209	1.2725	95.086	-0.028037	-0.063724
5.1648	-0.00093209	1.2725	95.086	-0.028037	-0.063724
5.3042	-0.0018172	1.5564	100.1	0.010434	-0.031184
