0	1	0	10	0	0
0	1	0	10	0	0
0	1	0	10	0	0
0.0029548	0.99979	1.5009	9.9002	-0.033003	0.054392
0.0029548	0.99979	1.5009	9.9002	-0.033003	0.054392
0.010382	0.99842	3.0026	9.8418	-0.043514	0.083931
0.010382	0.99842	3.0026	9.8418	-0.043514	0.083931
0.1783	0.9971	4.5426	0.81874	-0.03849	0.056113
0.1783	0.9971	4.5426	0.81874	-0.03849	0.056113
1.0814	0.99694	5.9413	-24.118	-0.032901	0.045919
1.0814	0.99694	5.9413	-24.118	-0.032901	0.045919
2.4891	0.99457	6.8307	-49.155	-0.087589	-0.056995
2.4891	0.99457	6.8307	-49.155	-0.087589	-0.056995
4.1392	0.99518	7.0413	-74.091	0.012485	-0.10711
4.1392	0.99518	7.0413	-74.091	0.012485	-0.10711
5.6816	0.9965	6.9816	-80.075	0.018422	-0.098615
5.6816	0.9965	6.9816	-80.075	0.018422	-0.098615
7.187	0.99691	6.9785	-80.061	-0.0073883	-0.036116
7.187	0.99691	6.9785	-80.061	-0.0073883	-0.036116
8.7099	0.99709	6.9289	-83.118	0.012863	-0.023123
8.7099	0.99709	6.9289	-83.118	0.012863	-0.023123
10.2	0.99746	6.1664	-108.15	0.0030238	-0.020794
10.2	0.99746	6.1664	-108.15	0.0030238	-0.020794
11.229	0.99729	4.8432	-133.2	-0.016998	0.011146
11.229	0.99729	4.8432	-133.2	-0.016998	0.011146
11.605	0.99521	3.2093	-158.2	-0.088177	-0.045821
11.605	0.99521	3.2093	-158.2	-0.088177	-0.045821
11.52	0.99465	1.6204	-170.25	-0.051962	-0.10484
