       -0.001500766628420             -0.001354450961507              0.002007847706376
        0.000031518213738              0.000032092170183              0.000031567650834
       -0.999999968929495              0.000227774760625              0.000101290021373
       -0.001166777802990              0.999999292127079             -0.000233184258565
        0.000257598347816              0.000951539657456              0.999999514107568

       -0.034239676351107             -0.052243217766150              0.112933960189136
        0.842800657702687              0.842663847698096              0.842793194437927
        0.999998316322184             -0.000867387892139              0.001617093393184
        0.000326921315159             -0.999999038811610              0.001347404285909
        0.002526615891462              0.001135834615257              0.999996163038571

        0.000878601870475              0.001934054888931              0.002852443882411
       -0.001699063796261             -0.002147186183540              0.004275299928756
        0.001168752521147              0.002469896882251              0.000653970138954

     1.00000079       1.00000083       1.00001635
     0.99998283       0.99998730       1.00002059
    15.04931842      15.04969226      15.03484430
    15.03869605      15.04001560      15.04326508
