0	1	0	10	0	0
0	1	0	10	0	0
0	1	0	10	0	0
-0.0029901	0.99868	0.60058	10.058	-0.029448	-0.11866
-0.0029901	0.99868	0.60058	10.058	-0.029448	-0.11866
-0.001888	0.99943	1.1993	10.108	0.011654	-0.051535
-0.001888	0.99943	1.1993	10.108	0.011654	-0.051535
-0.0036938	0.99721	1.8011	10.107	-0.10228	-0.0587
-0.0036938	0.99721	1.8011	10.107	-0.10228	-0.0587
-0.00099887	0.99534	2.4022	9.9412	-0.15048	0.0032349
-0.00099887	0.99534	2.4022	9.9412	-0.15048	0.0032349
-0.0049189	0.99301	2.9962	10.15	-0.1612	0.020961
-0.0049189	0.99301	2.9962	10.15	-0.1612	0.020961
-0.0045486	0.99244	3.5913	10.037	-0.10522	0.030078
-0.0045486	0.99244	3.5913	10.037	-0.10522	0.030078
-0.0065086	0.99139	4.1879	10.003	-0.11059	0.046466
-0.0065086	0.99139	4.1879	10.003	-0.11059	0.046466
-0.01364	0.98928	4.7834	10.154	-0.14671	0.06768
-0.01364	0.98928	4.7834	10.154	-0.14671	0.06768
0.0049185	1.0933	5.2443	10.067	6.124	0.054018
0.0049185	1.0933	5.2443	10.067	6.124	0.054018
0.013267	1.214	5.7607	10.148	9.3325	0.12898
0.013267	1.214	5.7607	10.148	9.3325	0.12898
-0.010712	1.2363	6.4537	10.087	4.5615	0.059367
-0.010712	1.2363	6.4537	10.087	4.5615	0.059367
-0.046744	1.1178	7.2245	10.088	-4.1604	0.093614
-0.046744	1.1178	7.2245	10.088	-4.1604	0.093614
-0.070038	0.9535	7.9125	9.9451	-9.5902	0.063151
-0.070038	0.9535	7.9125	9.9451	-9.5902	0.063151
-0.073097	0.90207	8.4495	10.146	-7.1878	0.069318
-0.073097	0.90207	8.4495	10.146	-7.1878	0.069318
-0.058254	0.9729	8.9036	10.188	-0.2792	0.12129
-0.058254	0.9729	8.9036	10.188	-0.2792	0.12129
-0.070774	0.96992	9.4962	10.192	-0.27084	0.085711
