0	0	0	10	0	0
0	0	0	10	0	0
0	0	0	10	0	0
0	0	1.5	10	0	0
0	0	1.5	10	0	0
0	0	3	10	0	0
0	0	3	10	0	0
0	0	4.5	10	0	0
0	0	4.5	10	0	0
0	0	6	10	0	0
0	0	6	10	0	0
0	0	7.5	10	0	0
0	0	7.5	10	0	0
0.41697	0	9.0494	-8	0	0
0.41697	0	9.0494	-8	0	0
1.5266	0	10.292	-33	0	0
1.5266	0	10.292	-33	0	0
3.0576	0	10.95	-58	0	0
3.0576	0	10.95	-58	0	0
4.7069	0	10.943	-80	0	0
4.7069	0	10.943	-80	0	0
6.2079	0	10.943	-80	0	0
6.2079	0	10.943	-80	0	0
7.7089	0	10.943	-80	0	0
7.7089	0	10.943	-80	0	0
9.21	0	10.943	-80	0	0
9.21	0	10.943	-80	0	0
10.407	0	11.564	-51.3	0	0
10.407	0	11.564	-51.3	0	0
10.964	0	12.799	-16.3	0	0
10.964	0	12.799	-16.3	0	0
10.859	0	14.193	9.6	0	0
10.859	0	14.193	9.6	0	0
10.869	0	15.696	9.6	0	0
10.869	0	15.696	9.6	0	0
10.88	0	17.198	9.6	0	0
10.88	0	17.198	9.6	0	0
10.89	0	18.7	9.6	0	0
10.89	0	18.7	9.6	0	0
9.8787	0	19.549	57.6	0	0
9.8787	0	19.549	57.6	0	0
8.5154	0	19.412	99.6	0	0
8.5154	0	19.412	99.6	0	0
7.0109	0	19.423	99.6	0	0
7.0109	0	19.423	99.6	0	0
5.5064	0	19.433	99.6	0	0
5.5064	0	19.433	99.6	0	0
4.0019	0	19.444	99.6	0	0
